"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".21531165","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Lexington city","678","Nitrogen Oxides","CAP",".215288","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Brunswick","025","Nitrogen Oxides","CAP",".215022","TON"
"Mobile - Aircraft","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP",".2116626","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Alleghany","005","Nitrogen Oxides","CAP",".211661","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Wythe","197","Nitrogen Oxides","CAP",".2114","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Amelia","007","Nitrogen Oxides","CAP",".2106203","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Franklin city","620","Nitrogen Oxides","CAP",".210404","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".2100694","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Emporia city","595","Nitrogen Oxides","CAP",".209741","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".2096171","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".20896429","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Lancaster","103","Nitrogen Oxides","CAP",".2066076","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Carroll","035","Nitrogen Oxides","CAP",".206242","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Radford city","750","Nitrogen Oxides","CAP",".205237","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Buchanan","027","Nitrogen Oxides","CAP",".204615","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Giles","071","Nitrogen Oxides","CAP",".202196","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Lancaster","103","Nitrogen Oxides","CAP",".195377","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Middlesex","119","Nitrogen Oxides","CAP",".19383342","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","New Kent","127","Nitrogen Oxides","CAP",".1925961","TON"
"Industrial Processes - NEC","VA","51","Augusta","015","Nitrogen Oxides","CAP",".19","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Madison","113","Nitrogen Oxides","CAP",".18996689","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bedford city","515","Nitrogen Oxides","CAP",".18903962","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Rockbridge","163","Nitrogen Oxides","CAP",".18882","TON"
"Fuel Comb - Electric Generation - Other","VA","51","Richmond city","760","Nitrogen Oxides","CAP",".1886","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Franklin city","620","Nitrogen Oxides","CAP",".18681","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".186352","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Nottoway","135","Nitrogen Oxides","CAP",".186152","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Caroline","033","Nitrogen Oxides","CAP",".185948","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".1850962","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Page","139","Nitrogen Oxides","CAP",".184417","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Greensville","081","Nitrogen Oxides","CAP",".18393667","TON"
"Fires - Agricultural Field Burning","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP",".183448","TON"
"Mobile - Aircraft","VA","51","Nottoway","135","Nitrogen Oxides","CAP",".1831179","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","King William","101","Nitrogen Oxides","CAP",".18269936","TON"
"Fires - Agricultural Field Burning","VA","51","Augusta","015","Nitrogen Oxides","CAP",".182241","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Mathews","115","Nitrogen Oxides","CAP",".181581","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".181512","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Clarke","043","Nitrogen Oxides","CAP",".18130746","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Lee","105","Nitrogen Oxides","CAP",".18121","TON"
"Mobile - Aircraft","VA","51","Tazewell","185","Nitrogen Oxides","CAP",".180978715","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Highland","091","Nitrogen Oxides","CAP",".179462","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Orange","137","Nitrogen Oxides","CAP",".17875","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Scott","169","Nitrogen Oxides","CAP",".178482","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Nelson","125","Nitrogen Oxides","CAP",".1776742","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".17631794","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Greene","079","Nitrogen Oxides","CAP",".17612773","TON"
"Fires - Agricultural Field Burning","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP",".173446","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Middlesex","119","Nitrogen Oxides","CAP",".171949","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Williamsburg city","830","Nitrogen Oxides","CAP",".171428","TON"
"Fires - Agricultural Field Burning","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP",".171246","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","New Kent","127","Nitrogen Oxides","CAP",".170852","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Covington city","580","Nitrogen Oxides","CAP",".16963288","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Madison","113","Nitrogen Oxides","CAP",".16852","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Nottoway","135","Nitrogen Oxides","CAP",".167712","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Bedford city","515","Nitrogen Oxides","CAP",".167697","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Richmond","159","Nitrogen Oxides","CAP",".16592183","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Norton city","720","Nitrogen Oxides","CAP",".165846","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Northampton","131","Nitrogen Oxides","CAP",".165319","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".164199","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Greensville","081","Nitrogen Oxides","CAP",".16317","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","King William","101","Nitrogen Oxides","CAP",".162072","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Clarke","043","Nitrogen Oxides","CAP",".160838","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Powhatan","145","Nitrogen Oxides","CAP",".159767","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".15919472","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Surry","181","Nitrogen Oxides","CAP",".1590665","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Patrick","141","Nitrogen Oxides","CAP",".158283","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Southampton","175","Nitrogen Oxides","CAP",".15818967","TON"
"Miscellaneous Non-Industrial NEC","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".1580633","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Nelson","125","Nitrogen Oxides","CAP",".157614","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".15757156","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Sussex","183","Nitrogen Oxides","CAP",".157546","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Greene","079","Nitrogen Oxides","CAP",".156243","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Essex","057","Nitrogen Oxides","CAP",".154789","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Rappahannock","157","Nitrogen Oxides","CAP",".154387","TON"
"Fires - Agricultural Field Burning","VA","51","Bland","021","Nitrogen Oxides","CAP",".154028","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Rockingham","165","Nitrogen Oxides","CAP",".152","TON"
"Fires - Agricultural Field Burning","VA","51","Wythe","197","Nitrogen Oxides","CAP",".151706","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Covington city","580","Nitrogen Oxides","CAP",".150481","TON"
"Fires - Wildfires","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP",".150458","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Brunswick","025","Nitrogen Oxides","CAP",".150051","TON"
"Mobile - Aircraft","VA","51","Buchanan","027","Nitrogen Oxides","CAP",".149291415","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Falls Church city","610","Nitrogen Oxides","CAP",".14919218","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Alleghany","005","Nitrogen Oxides","CAP",".147706","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Richmond","159","Nitrogen Oxides","CAP",".147189","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Emporia city","595","Nitrogen Oxides","CAP",".146365","TON"
"Fires - Agricultural Field Burning","VA","51","Botetourt","023","Nitrogen Oxides","CAP",".14597","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Floyd","063","Nitrogen Oxides","CAP",".14373142","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Greensville","081","Nitrogen Oxides","CAP",".1435","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Sussex","183","Nitrogen Oxides","CAP",".14215877","TON"
"Fires - Agricultural Field Burning","VA","51","Amelia","007","Nitrogen Oxides","CAP",".14179","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".141222","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Giles","071","Nitrogen Oxides","CAP",".1411","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Southampton","175","Nitrogen Oxides","CAP",".14033","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".14032947","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".139781","TON"
"Fires - Wildfires","VA","51","Stafford","179","Nitrogen Oxides","CAP",".138622","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Buckingham","029","Nitrogen Oxides","CAP",".13777801","TON"
"Industrial Processes - NEC","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP",".137","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Lexington city","678","Nitrogen Oxides","CAP",".136144","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Northumberland","133","Nitrogen Oxides","CAP",".13576795","TON"
"Fires - Agricultural Field Burning","VA","51","Montgomery","121","Nitrogen Oxides","CAP",".134677","TON"
"Fires - Agricultural Field Burning","VA","51","Smyth","173","Nitrogen Oxides","CAP",".132122","TON"
"Fires - Agricultural Field Burning","VA","51","Powhatan","145","Nitrogen Oxides","CAP",".132122","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".130044","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".13","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Bland","021","Nitrogen Oxides","CAP",".129063","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Floyd","063","Nitrogen Oxides","CAP",".127504","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Manassas Park city","685","Nitrogen Oxides","CAP",".12710853","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".126473","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Bath","017","Nitrogen Oxides","CAP",".12561","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Amelia","007","Nitrogen Oxides","CAP",".12463483","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".124486","TON"
"Fires - Wildfires","VA","51","James city","095","Nitrogen Oxides","CAP",".122876","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Buckingham","029","Nitrogen Oxides","CAP",".122223","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Charles city","036","Nitrogen Oxides","CAP",".122013","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".12185105","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Northumberland","133","Nitrogen Oxides","CAP",".12044","TON"
"Mobile - Aircraft","VA","51","Lee","105","Nitrogen Oxides","CAP",".1200754","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Middlesex","119","Nitrogen Oxides","CAP",".119993","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Grayson","077","Nitrogen Oxides","CAP",".1192996","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","New Kent","127","Nitrogen Oxides","CAP",".119227","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Lunenburg","111","Nitrogen Oxides","CAP",".11837233","TON"
"Fires - Agricultural Field Burning","VA","51","Bath","017","Nitrogen Oxides","CAP",".117649","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Madison","113","Nitrogen Oxides","CAP",".1176","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Bedford city","515","Nitrogen Oxides","CAP",".117025","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Mathews","115","Nitrogen Oxides","CAP",".11698022","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP",".1162845","TON"
"Fires - Agricultural Field Burning","VA","51","Buchanan","027","Nitrogen Oxides","CAP",".116101","TON"
"Fires - Agricultural Field Burning","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".116101","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".114584","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Norton city","720","Nitrogen Oxides","CAP",".1145348","TON"
"Fires - Wildfires","VA","51","Greensville","081","Nitrogen Oxides","CAP",".114442","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Greensville","081","Nitrogen Oxides","CAP",".113866","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","King William","101","Nitrogen Oxides","CAP",".113101","TON"
"Industrial Processes - Storage and Transfer","VA","51","Prince William","153","Nitrogen Oxides","CAP",".112982","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Frederick","069","Nitrogen Oxides","CAP",".11284","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Manassas Park city","685","Nitrogen Oxides","CAP",".112758","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Clarke","043","Nitrogen Oxides","CAP",".112239","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".1117438","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".11139","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Amelia","007","Nitrogen Oxides","CAP",".110563","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Rappahannock","157","Nitrogen Oxides","CAP",".11019868","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Nelson","125","Nitrogen Oxides","CAP",".109989","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Sussex","183","Nitrogen Oxides","CAP",".109942","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Surry","181","Nitrogen Oxides","CAP",".109927","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Greene","079","Nitrogen Oxides","CAP",".109032","TON"
"Fires - Agricultural Field Burning","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".108272","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".108094","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Grayson","077","Nitrogen Oxides","CAP",".105831","TON"
"Fires - Wildfires","VA","51","Floyd","063","Nitrogen Oxides","CAP",".105669","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Williamsburg city","830","Nitrogen Oxides","CAP",".105202","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Covington city","580","Nitrogen Oxides","CAP",".105012","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Lunenburg","111","Nitrogen Oxides","CAP",".105008","TON"
"Fires - Wildfires","VA","51","Henrico","087","Nitrogen Oxides","CAP",".103312","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP",".103156","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Richmond","159","Nitrogen Oxides","CAP",".102714","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".0985502","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Southampton","175","Nitrogen Oxides","CAP",".0979279","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Mathews","115","Nitrogen Oxides","CAP",".09757367","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".097545","TON"
"Mobile - Aircraft","VA","51","Brunswick","025","Nitrogen Oxides","CAP",".09268","TON"
"Fires - Wildfires","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".089083","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Floyd","063","Nitrogen Oxides","CAP",".0889775","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".0874925","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".0868716","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Mathews","115","Nitrogen Oxides","CAP",".0865575","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Buckingham","029","Nitrogen Oxides","CAP",".0852921","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Dickenson","051","Nitrogen Oxides","CAP",".08476835","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".0847473","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Northumberland","133","Nitrogen Oxides","CAP",".0840476","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Rappahannock","157","Nitrogen Oxides","CAP",".08296084","TON"
"Fires - Agricultural Field Burning","VA","51","Chesterfield","041","Nitrogen Oxides","CAP",".07983","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Manassas Park city","685","Nitrogen Oxides","CAP",".078687","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Amelia","007","Nitrogen Oxides","CAP",".0771553","TON"
"Mobile - Commercial Marine Vessels","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP",".0756244","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".0754323","TON"
"Fires - Agricultural Field Burning","VA","51","Craig","045","Nitrogen Oxides","CAP",".075341","TON"
"Fires - Agricultural Field Burning","VA","51","Halifax","083","Nitrogen Oxides","CAP",".0750785","TON"
"Fires - Wildfires","VA","51","Greene","079","Nitrogen Oxides","CAP",".074735","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Grayson","077","Nitrogen Oxides","CAP",".0738528","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Rappahannock","157","Nitrogen Oxides","CAP",".0735945","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Lunenburg","111","Nitrogen Oxides","CAP",".0732784","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP",".0719861","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bland","021","Nitrogen Oxides","CAP",".06935313","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".06796145","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Craig","045","Nitrogen Oxides","CAP",".0676252","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bath","017","Nitrogen Oxides","CAP",".06749752","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Charles city","036","Nitrogen Oxides","CAP",".06556462","TON"
"Mobile - Aircraft","VA","51","Northampton","131","Nitrogen Oxides","CAP",".064639325","TON"
"Fires - Agricultural Field Burning","VA","51","Louisa","109","Nitrogen Oxides","CAP",".0642425","TON"
"Fires - Agricultural Field Burning","VA","51","Wise","195","Nitrogen Oxides","CAP",".0626945","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Richmond","159","Nitrogen Oxides","CAP",".0615855","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Mathews","115","Nitrogen Oxides","CAP",".0604033","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".0602885","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Bath","017","Nitrogen Oxides","CAP",".059877","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Surry","181","Nitrogen Oxides","CAP",".05907001","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Charles city","036","Nitrogen Oxides","CAP",".0581623","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Franklin city","620","Nitrogen Oxides","CAP",".057642391","TON"
"Fires - Agricultural Field Burning","VA","51","Grayson","077","Nitrogen Oxides","CAP",".0557285","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Surry","181","Nitrogen Oxides","CAP",".0524009","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Highland","091","Nitrogen Oxides","CAP",".051798","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Rappahannock","157","Nitrogen Oxides","CAP",".0513571","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Highland","091","Nitrogen Oxides","CAP",".049165616","TON"
"Fires - Wildfires","VA","51","Clarke","043","Nitrogen Oxides","CAP",".049054","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Bath","017","Nitrogen Oxides","CAP",".0485443","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".04553957","TON"
"Mobile - Aircraft","VA","51","Greensville","081","Nitrogen Oxides","CAP",".04523487","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Bland","021","Nitrogen Oxides","CAP",".0429332","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".0420717","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Bath","017","Nitrogen Oxides","CAP",".0417845","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Charles city","036","Nitrogen Oxides","CAP",".0405879","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".0403981","TON"
"Fires - Wildfires","VA","51","King William","101","Nitrogen Oxides","CAP",".039622","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Lexington city","678","Nitrogen Oxides","CAP",".037297971","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Botetourt","023","Nitrogen Oxides","CAP",".03705","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Surry","181","Nitrogen Oxides","CAP",".0365674","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Craig","045","Nitrogen Oxides","CAP",".03633886","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Greensville","081","Nitrogen Oxides","CAP",".036114","TON"
"Fires - Agricultural Field Burning","VA","51","Mathews","115","Nitrogen Oxides","CAP",".0356339","TON"
"Mobile - Aircraft","VA","51","Amelia","007","Nitrogen Oxides","CAP",".035377365","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Falls Church city","610","Nitrogen Oxides","CAP",".0331045","TON"
"Fires - Agricultural Field Burning","VA","51","Fairfax","059","Nitrogen Oxides","CAP",".0329944","TON"
"Mobile - Aircraft","VA","51","Nelson","125","Nitrogen Oxides","CAP",".032252205","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Craig","045","Nitrogen Oxides","CAP",".0322362","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Richmond city","760","Nitrogen Oxides","CAP",".030797","TON"
"Mobile - Aircraft","VA","51","Franklin","067","Nitrogen Oxides","CAP",".03067753","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Poquoson city","735","Nitrogen Oxides","CAP",".030516531","TON"
"Fires - Agricultural Field Burning","VA","51","Madison","113","Nitrogen Oxides","CAP",".0294122","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Williamsburg city","830","Nitrogen Oxides","CAP",".028821196","TON"
"Fires - Agricultural Field Burning","VA","51","Newport News city","700","Nitrogen Oxides","CAP",".0286382","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","King and Queen","097","Nitrogen Oxides","CAP",".0281914","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Highland","091","Nitrogen Oxides","CAP",".02783398","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Highland","091","Nitrogen Oxides","CAP",".0246915","TON"
"Mobile - Aircraft","VA","51","Prince William","153","Nitrogen Oxides","CAP",".024541275","TON"
"Industrial Processes - Pulp & Paper","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".02444","TON"
"Mobile - Aircraft","VA","51","Lancaster","103","Nitrogen Oxides","CAP",".02379806","TON"
"Mobile - Aircraft","VA","51","Richmond city","760","Nitrogen Oxides","CAP",".02379806","TON"
"Fires - Agricultural Field Burning","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".0232202","TON"
"Mobile - Aircraft","VA","51","Botetourt","023","Nitrogen Oxides","CAP",".023026965","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Craig","045","Nitrogen Oxides","CAP",".0224957","TON"
"Fires - Agricultural Field Burning","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".0224462","TON"
"Fires - Wildfires","VA","51","Bland","021","Nitrogen Oxides","CAP",".022435","TON"
"Mobile - Aircraft","VA","51","Northumberland","133","Nitrogen Oxides","CAP",".02175519","TON"
"Mobile - Aircraft","VA","51","Goochland","075","Nitrogen Oxides","CAP",".020608955","TON"
