"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","3.636052","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","James city","095","Nitrogen Oxides","CAP","3.62853291","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Accomack","001","Nitrogen Oxides","CAP","3.61543654","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Pulaski","155","Nitrogen Oxides","CAP","3.60628163","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Washington","191","Nitrogen Oxides","CAP","3.59933718651","TON"
"Waste Disposal","VA","51","Surry","181","Nitrogen Oxides","CAP","3.580729","TON"
"Fuel Comb - Residential - Other","VA","51","Northumberland","133","Nitrogen Oxides","CAP","3.575879","TON"
"Fuel Comb - Residential - Other","VA","51","Russell","167","Nitrogen Oxides","CAP","3.570335","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","3.5665097425","TON"
"Fuel Comb - Residential - Wood","VA","51","Amelia","007","Nitrogen Oxides","CAP","3.551361409","TON"
"Fuel Comb - Residential - Oil","VA","51","Patrick","141","Nitrogen Oxides","CAP","3.5508367","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Frederick","069","Nitrogen Oxides","CAP","3.549928","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Staunton city","790","Nitrogen Oxides","CAP","3.546173","TON"
"Fuel Comb - Residential - Wood","VA","51","Nottoway","135","Nitrogen Oxides","CAP","3.532622325","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Norton city","720","Nitrogen Oxides","CAP","3.525127","TON"
"Fires - Prescribed Fires","VA","51","Charles city","036","Nitrogen Oxides","CAP","3.518672","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","3.50136","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Hampton city","650","Nitrogen Oxides","CAP","3.488305","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Buchanan","027","Nitrogen Oxides","CAP","3.485274","TON"
"Fires - Prescribed Fires","VA","51","Nelson","125","Nitrogen Oxides","CAP","3.479848","TON"
"Mobile - Commercial Marine Vessels","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","3.47350195","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Lancaster","103","Nitrogen Oxides","CAP","3.459269","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","3.454877","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Greensville","081","Nitrogen Oxides","CAP","3.438454","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Danville city","590","Nitrogen Oxides","CAP","3.433273","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Nelson","125","Nitrogen Oxides","CAP","3.4320817542","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Page","139","Nitrogen Oxides","CAP","3.427562671","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Hanover","085","Nitrogen Oxides","CAP","3.413848","TON"
"Fuel Comb - Residential - Oil","VA","51","Lee","105","Nitrogen Oxides","CAP","3.4130689","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Tazewell","185","Nitrogen Oxides","CAP","3.40368481916","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","3.400810955876","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","3.3978008778","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Page","139","Nitrogen Oxides","CAP","3.388492","TON"
"Industrial Processes - NEC","VA","51","Manassas city","683","Nitrogen Oxides","CAP","3.38643","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","3.379622","TON"
"Mobile - Aircraft","VA","51","Fauquier","061","Nitrogen Oxides","CAP","3.376318941","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.37358","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Greene","079","Nitrogen Oxides","CAP","3.37131","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Poquoson city","735","Nitrogen Oxides","CAP","3.3712524","TON"
"Industrial Processes - NEC","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","3.369","TON"
"Fuel Comb - Residential - Other","VA","51","Wise","195","Nitrogen Oxides","CAP","3.365207","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Alleghany","005","Nitrogen Oxides","CAP","3.358271","TON"
"Waste Disposal","VA","51","Manassas city","683","Nitrogen Oxides","CAP","3.35568","TON"
"Fuel Comb - Residential - Other","VA","51","Sussex","183","Nitrogen Oxides","CAP","3.354119","TON"
"Mobile - Commercial Marine Vessels","VA","51","Richmond","159","Nitrogen Oxides","CAP","3.3521807","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Clarke","043","Nitrogen Oxides","CAP","3.3513545301","TON"
"Fuel Comb - Residential - Oil","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","3.341964","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Radford city","750","Nitrogen Oxides","CAP","3.336752650503","TON"
"Industrial Processes - NEC","VA","51","Richmond city","760","Nitrogen Oxides","CAP","3.32892","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.3257808496","TON"
"Fuel Comb - Residential - Oil","VA","51","Richmond","159","Nitrogen Oxides","CAP","3.3152985","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Cumberland","049","Nitrogen Oxides","CAP","3.303267227303","TON"
"Fires - Prescribed Fires","VA","51","Middlesex","119","Nitrogen Oxides","CAP","3.297948","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Nelson","125","Nitrogen Oxides","CAP","3.295935","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Carroll","035","Nitrogen Oxides","CAP","3.293601","TON"
"Fuel Comb - Residential - Wood","VA","51","Lunenburg","111","Nitrogen Oxides","CAP","3.293421555","TON"
"Mobile - Aircraft","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","3.285055917","TON"
"Fuel Comb - Residential - Oil","VA","51","Wise","195","Nitrogen Oxides","CAP","3.2841899","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Bland","021","Nitrogen Oxides","CAP","3.284044212","TON"
"Fuel Comb - Residential - Wood","VA","51","Northumberland","133","Nitrogen Oxides","CAP","3.283694927","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Rockingham","165","Nitrogen Oxides","CAP","3.283457","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","3.283331184","TON"
"Fuel Comb - Residential - Other","VA","51","Appomattox","011","Nitrogen Oxides","CAP","3.282047","TON"
"Mobile - Aircraft","VA","51","Essex","057","Nitrogen Oxides","CAP","3.276011346","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Caroline","033","Nitrogen Oxides","CAP","3.275364","TON"
"Fuel Comb - Residential - Oil","VA","51","Madison","113","Nitrogen Oxides","CAP","3.2708582","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Galax city","640","Nitrogen Oxides","CAP","3.263491396203","TON"
"Fuel Comb - Residential - Other","VA","51","Giles","071","Nitrogen Oxides","CAP","3.254327","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Botetourt","023","Nitrogen Oxides","CAP","3.254011701608","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Fauquier","061","Nitrogen Oxides","CAP","3.2434173351","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Radford city","750","Nitrogen Oxides","CAP","3.242826","TON"
"Fuel Comb - Residential - Wood","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","3.240108754","TON"
"Fuel Comb - Residential - Other","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","3.237695","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Emporia city","595","Nitrogen Oxides","CAP","3.235178","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Page","139","Nitrogen Oxides","CAP","3.227906766572","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","3.215672315645","TON"
"Fuel Comb - Residential - Other","VA","51","Grayson","077","Nitrogen Oxides","CAP","3.215519","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Craig","045","Nitrogen Oxides","CAP","3.2079247","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Stafford","179","Nitrogen Oxides","CAP","3.1896035763","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Washington","191","Nitrogen Oxides","CAP","3.18876356","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Gloucester","073","Nitrogen Oxides","CAP","3.1811803214","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Nottoway","135","Nitrogen Oxides","CAP","3.1761323819","TON"
"Fuel Comb - Residential - Oil","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","3.1730877","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fauquier","061","Nitrogen Oxides","CAP","3.16642569","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Pulaski","155","Nitrogen Oxides","CAP","3.162276388287","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Buckingham","029","Nitrogen Oxides","CAP","3.158015","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Tazewell","185","Nitrogen Oxides","CAP","3.157704","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","3.1509709485","TON"
"Fuel Comb - Residential - Other","VA","51","Lee","105","Nitrogen Oxides","CAP","3.132359","TON"
"Fires - Wildfires","VA","51","New Kent","127","Nitrogen Oxides","CAP","3.130911","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Albemarle","003","Nitrogen Oxides","CAP","3.127908","TON"
"Fuel Comb - Residential - Oil","VA","51","Giles","071","Nitrogen Oxides","CAP","3.1242025","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.0957374286","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Essex","057","Nitrogen Oxides","CAP","3.090887","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","3.083379","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Surry","181","Nitrogen Oxides","CAP","3.077145","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Essex","057","Nitrogen Oxides","CAP","3.061997","TON"
"Fuel Comb - Residential - Wood","VA","51","Clarke","043","Nitrogen Oxides","CAP","3.061696635","TON"
"Fires - Agricultural Field Burning","VA","51","Caroline","033","Nitrogen Oxides","CAP","3.058","TON"
"Mobile - Aircraft","VA","51","Orange","137","Nitrogen Oxides","CAP","3.056730503","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Frederick","069","Nitrogen Oxides","CAP","3.0552319","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Brunswick","025","Nitrogen Oxides","CAP","3.0499959","TON"
"Fuel Comb - Residential - Other","VA","51","Newport News city","700","Nitrogen Oxides","CAP","3.049199","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","3.044891","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Emporia city","595","Nitrogen Oxides","CAP","3.0439480944","TON"
"Mobile - Aircraft","VA","51","Louisa","109","Nitrogen Oxides","CAP","3.043498315","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Bristol city","520","Nitrogen Oxides","CAP","3.0423388051","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Rockingham","165","Nitrogen Oxides","CAP","3.038941","TON"
"Fuel Comb - Residential - Wood","VA","51","Charlotte","037","Nitrogen Oxides","CAP","3.033948483","TON"
"Fuel Comb - Residential - Other","VA","51","New Kent","127","Nitrogen Oxides","CAP","3.032567","TON"
"Fuel Comb - Residential - Other","VA","51","Surry","181","Nitrogen Oxides","CAP","3.027023","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","York","199","Nitrogen Oxides","CAP","3.020792","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","3.01246412","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","3.0092815","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Bland","021","Nitrogen Oxides","CAP","3.006293","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Smyth","173","Nitrogen Oxides","CAP","3.002301289938","TON"
"Miscellaneous Non-Industrial NEC","VA","51","York","199","Nitrogen Oxides","CAP","2.99031796455","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Henry","089","Nitrogen Oxides","CAP","2.990038","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Lunenburg","111","Nitrogen Oxides","CAP","2.989296","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Roanoke","161","Nitrogen Oxides","CAP","2.97712684","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Cumberland","049","Nitrogen Oxides","CAP","2.973751","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","2.97342725","TON"
"Fuel Comb - Residential - Oil","VA","51","Martinsville city","690","Nitrogen Oxides","CAP","2.9686589","TON"
"Fuel Comb - Residential - Other","VA","51","Middlesex","119","Nitrogen Oxides","CAP","2.966039","TON"
"Fuel Comb - Residential - Oil","VA","51","Galax city","640","Nitrogen Oxides","CAP","2.964215","TON"
"Fuel Comb - Residential - Oil","VA","51","Southampton","175","Nitrogen Oxides","CAP","2.964215","TON"
"Waste Disposal","VA","51","Bath","017","Nitrogen Oxides","CAP","2.95926256","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Charles city","036","Nitrogen Oxides","CAP","2.958089","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Shenandoah","171","Nitrogen Oxides","CAP","2.95617317","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Danville city","590","Nitrogen Oxides","CAP","2.95483455","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Prince George","149","Nitrogen Oxides","CAP","2.9536705187","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","2.930384223482","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Warren","187","Nitrogen Oxides","CAP","2.9244621006","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Nottoway","135","Nitrogen Oxides","CAP","2.923118","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Poquoson city","735","Nitrogen Oxides","CAP","2.91869836","TON"
"Fuel Comb - Residential - Wood","VA","51","Petersburg city","730","Nitrogen Oxides","CAP","2.908222135","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","2.90346013","TON"
"Solvent - Industrial Surface Coating & Solvent Use","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","2.9","TON"
"Fuel Comb - Residential - Other","VA","51","Cumberland","049","Nitrogen Oxides","CAP","2.899511","TON"
"Mobile - Commercial Marine Vessels","VA","51","Stafford","179","Nitrogen Oxides","CAP","2.8941563","TON"
"Fuel Comb - Residential - Other","VA","51","James city","095","Nitrogen Oxides","CAP","2.893967","TON"
"Fuel Comb - Residential - Other","VA","51","Floyd","063","Nitrogen Oxides","CAP","2.888423","TON"
"Fuel Comb - Residential - Oil","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","2.8842213","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","2.882467","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Buchanan","027","Nitrogen Oxides","CAP","2.876081277","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","King George","099","Nitrogen Oxides","CAP","2.870481","TON"
"Fuel Comb - Residential - Wood","VA","51","Lancaster","103","Nitrogen Oxides","CAP","2.867578375","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","2.86255926","TON"
"Fuel Comb - Residential - Wood","VA","51","Arlington","013","Nitrogen Oxides","CAP","2.83612210000000636869214","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","2.828154","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Rockingham","165","Nitrogen Oxides","CAP","2.82589486","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Patrick","141","Nitrogen Oxides","CAP","2.818129","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Colonial Heights city","570","Nitrogen Oxides","CAP","2.810132","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","New Kent","127","Nitrogen Oxides","CAP","2.809681","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Martinsville city","690","Nitrogen Oxides","CAP","2.807958","TON"
"Waste Disposal","VA","51","Petersburg city","730","Nitrogen Oxides","CAP","2.80304296","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Scott","169","Nitrogen Oxides","CAP","2.801038","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Carroll","035","Nitrogen Oxides","CAP","2.8001655824","TON"
"Industrial Processes - Storage and Transfer","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","2.8","TON"
"Mobile - Locomotives","VA","51","King William","101","Nitrogen Oxides","CAP","2.79875","TON"
"Fuel Comb - Residential - Other","VA","51","Lancaster","103","Nitrogen Oxides","CAP","2.794175","TON"
"Fuel Comb - Residential - Other","VA","51","Pulaski","155","Nitrogen Oxides","CAP","2.788631","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Russell","167","Nitrogen Oxides","CAP","2.7881972828","TON"
"Fuel Comb - Residential - Oil","VA","51","Charlotte","037","Nitrogen Oxides","CAP","2.773119","TON"
"Mobile - Aircraft","VA","51","Warren","187","Nitrogen Oxides","CAP","2.76806107","TON"
"Fires - Prescribed Fires","VA","51","Montgomery","121","Nitrogen Oxides","CAP","2.766553","TON"
"Fires - Prescribed Fires","VA","51","Greene","079","Nitrogen Oxides","CAP","2.766536","TON"
"Fuel Comb - Residential - Wood","VA","51","Cumberland","049","Nitrogen Oxides","CAP","2.754062139","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Madison","113","Nitrogen Oxides","CAP","2.7521415181","TON"
"Mobile - Non-Road Equipment - Other","VA","51","York","199","Nitrogen Oxides","CAP","2.7505700587","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Amherst","009","Nitrogen Oxides","CAP","2.746759416999","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","2.744451305","TON"
"Fires - Wildfires","VA","51","Tazewell","185","Nitrogen Oxides","CAP","2.739701","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Halifax","083","Nitrogen Oxides","CAP","2.735299755788","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Giles","071","Nitrogen Oxides","CAP","2.73197","TON"
"Fires - Prescribed Fires","VA","51","Northampton","131","Nitrogen Oxides","CAP","2.726603","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Patrick","141","Nitrogen Oxides","CAP","2.7232108426","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Middlesex","119","Nitrogen Oxides","CAP","2.721238","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Bedford","019","Nitrogen Oxides","CAP","2.721074","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Floyd","063","Nitrogen Oxides","CAP","2.718015480003","TON"
"Fuel Comb - Residential - Other","VA","51","Smyth","173","Nitrogen Oxides","CAP","2.716559","TON"
"Industrial Processes - Storage and Transfer","VA","51","York","199","Nitrogen Oxides","CAP","2.7051388","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Salem city","775","Nitrogen Oxides","CAP","2.69393","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Floyd","063","Nitrogen Oxides","CAP","2.692944","TON"
"Mobile - Locomotives","VA","51","Norton city","720","Nitrogen Oxides","CAP","2.682308","TON"
"Waste Disposal","VA","51","Craig","045","Nitrogen Oxides","CAP","2.67126618","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Franklin","067","Nitrogen Oxides","CAP","2.66950508","TON"
"Fuel Comb - Residential - Other","VA","51","Buchanan","027","Nitrogen Oxides","CAP","2.666663","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Halifax","083","Nitrogen Oxides","CAP","2.653326976","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Salem city","775","Nitrogen Oxides","CAP","2.6458712","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fauquier","061","Nitrogen Oxides","CAP","2.645618","TON"
"Fuel Comb - Residential - Oil","VA","51","Nelson","125","Nitrogen Oxides","CAP","2.6397962","TON"
"Fuel Comb - Residential - Other","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","2.638943","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Northampton","131","Nitrogen Oxides","CAP","2.638695","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Louisa","109","Nitrogen Oxides","CAP","2.631272746788","TON"
"Fuel Comb - Residential - Other","VA","51","Essex","057","Nitrogen Oxides","CAP","2.622311","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Stafford","179","Nitrogen Oxides","CAP","2.617377","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Dickenson","051","Nitrogen Oxides","CAP","2.614521","TON"
"Fuel Comb - Residential - Wood","VA","51","Alexandria city","510","Nitrogen Oxides","CAP","2.61091565","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","2.6058929","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","York","199","Nitrogen Oxides","CAP","2.59983346","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Manassas Park city","685","Nitrogen Oxides","CAP","2.590512284914","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Manassas city","683","Nitrogen Oxides","CAP","2.567313","TON"
"Fuel Comb - Residential - Other","VA","51","Scott","169","Nitrogen Oxides","CAP","2.566871","TON"
"Waste Disposal","VA","51","Staunton city","790","Nitrogen Oxides","CAP","2.565005884","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Smyth","173","Nitrogen Oxides","CAP","2.55664534","TON"
"Fuel Comb - Residential - Other","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","2.555783","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Colonial Heights city","570","Nitrogen Oxides","CAP","2.5547197409","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","2.5463058","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Staunton city","790","Nitrogen Oxides","CAP","2.54543070852","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","King George","099","Nitrogen Oxides","CAP","2.5444739227","TON"
"Fuel Comb - Residential - Wood","VA","51","Essex","057","Nitrogen Oxides","CAP","2.54415062","TON"
"Fuel Comb - Residential - Oil","VA","51","Gloucester","073","Nitrogen Oxides","CAP","2.5420257","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Scott","169","Nitrogen Oxides","CAP","2.5347369458","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","2.53245","TON"
"Fuel Comb - Residential - Wood","VA","51","Salem city","775","Nitrogen Oxides","CAP","2.531018993","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Wise","195","Nitrogen Oxides","CAP","2.529631272298","TON"
"Fuel Comb - Residential - Oil","VA","51","Middlesex","119","Nitrogen Oxides","CAP","2.524249","TON"
"Fuel Comb - Residential - Oil","VA","51","Buchanan","027","Nitrogen Oxides","CAP","2.5198051","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Nottoway","135","Nitrogen Oxides","CAP","2.519805","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Buckingham","029","Nitrogen Oxides","CAP","2.5106937987","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","2.506828","TON"
"Fuel Comb - Residential - Other","VA","51","York","199","Nitrogen Oxides","CAP","2.505887","TON"
"Fuel Comb - Residential - Oil","VA","51","Brunswick","025","Nitrogen Oxides","CAP","2.5020283","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Augusta","015","Nitrogen Oxides","CAP","2.501791","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Alexandria city","510","Nitrogen Oxides","CAP","2.500727982","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Caroline","033","Nitrogen Oxides","CAP","2.496224","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","VA","51","Radford city","750","Nitrogen Oxides","CAP","2.48558259","TON"
"Fuel Comb - Residential - Wood","VA","51","Northampton","131","Nitrogen Oxides","CAP","2.466044606","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Nelson","125","Nitrogen Oxides","CAP","2.459123","TON"
"Mobile - Non-Road Equipment - Other","VA","51","King William","101","Nitrogen Oxides","CAP","2.4578283573","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Northampton","131","Nitrogen Oxides","CAP","2.446176","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Amelia","007","Nitrogen Oxides","CAP","2.437623","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","2.437220262408","TON"
"Mobile - Aircraft","VA","51","James city","095","Nitrogen Oxides","CAP","2.4357504805","TON"
"Mobile - Aircraft","VA","51","Washington","191","Nitrogen Oxides","CAP","2.432854026","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Giles","071","Nitrogen Oxides","CAP","2.431152","TON"
"Mobile - Aircraft","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","2.425670792","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","2.424709778877","TON"
